Exercise_plan_01,Deep breathing,should be done 10 times for Morning afternoon and night,"While standing or sitting, draw elbows back slightly to allow your chest to expand.Take a deep inhalation through the nose.Retain your breath for a count of 5.Slowly release your breath by exhaling through the nose",https://static01.nyt.com/images/2017/04/11/science/physed-breathing/physed-breathing-superJumbo.jpg
Exercise_plan_15,Diaphragmatic breathing,should be done 10 times for Morning afternoon and night,"Lie on your back on a flat surface (or in bed) with your knees bent.Place one hand on your upper chest and the other on your belly, just below your rib cage.Breathe in slowly through your nose, letting the air in deeply, towards your lower belly",https://www.yogabasics.com/yogabasics2017/wp-content/uploads/2021/08/Diaphragmatic-Breathing-in-Yoga.jpeg
Exercise_plan_15,Pursed lip breathing,should be done 10 times for Morning afternoon and night,Simple technique which consists of inhaling through the nose and exhaling through the mouth with pursued lips,https://medlineplus.gov/ency/images/ency/fullsize/22872.jpg
Exercise_plan_15,Pull foot up and then point foot down,should be done 10 times for Morning afternoon and night,"Pull foot up and then point foot down as far as possible, keeping legs straight.",https://cdn.flintrehab.com/uploads/2018/12/foot-drop-exercises-for-walking.jpg
Exercise_plan_16,Jump rope,30 minutes,Jumping with both feet and jumping from one foot to the other,https://img.freepik.com/free-photo/young-sportive-woman-doing-exercises-with-jumping-rope-white_176420-7781.jpg?w=360&t=st=1665248910~exp=1665249510~hmac=6202fbc5f197cbcd9a8bf4dff5cd81c6596913b7bdfaf34a3ff3794b9e512d86
Exercise_plan_16,Running ,30 minutes,"Running 6mph,10min/mile",https://cdn.britannica.com/11/145611-050-1FF37FF3/Jogging.jpg?w=400&h=300&c=crop
Exercise_plan_16,Jogging,30 minutes,General,https://i.cdn.newsbytesapp.com/images/l21020210525153846.jpeg
Exercise_plan_16,Walking ,30 minutes,2.8-3.2 miles per hour (mph) on a level,https://www.nih.gov/sites/default/files/news-events/research-matters/2011/20110228-exercise.jpg
Exercise_plan_16,Swimming laps,30 minutes,Feel the Water.Blow Bubbles Underwater.Floating.Kicking,"https://img.redbull.com/images/c_limit,w_1500,h_1000,f_auto,q_auto/redbullcom/2018/02/07/25af1069-7c6d-4ce3-bffe-74d65c57fd5b/lap-swimming"
Exercise_plan_16,Cycling ,30minutes,12 -13 mph,https://content.active.com/Assets/Active.com+Content+Site+Digital+Assets/Cycling/Galleries/Slow+Friends/Ride+in+a+Higher+Gear.jpg
Exercise_plan_16,High knees,15 minutes,"Stand with your legs together and arms at your sides. Lift one knee toward your chest. Lower your leg and repeat with the other knee. Continue alternating knees, pumping your arms up and down.",https://i0.wp.com/thumbs.gfycat.com/WideEvenGull-size_restricted.gif?h=840
Exercise_plan_16,Butt kicks,15 minutes,Stand with your legs together and arms at your sides.Bring one heel toward your butt. Lower your foot and repeat with the other heel.Continue alternating your heels and pumping your arms,https://i0.wp.com/thumbs.gfycat.com/WideEvenGull-size_restricted.gif?h=840
Exercise_plan_16,Lateral shuffles,15 minutes,"Stand with your feet hip-width apart, knees and hips bent. Lean forward slightly and brace your core.Lift your right foot, push off your left foot, and move right while keeping your form.Place your feet together. Continue shuffling to the right.Repeat the same steps to the left side.",https://www.popworkouts.com/wp-content/uploads/2012/07/shuffle-exercise.jpg
Exercise_plan_16,Crab walk,15 minutes,"Sit on the floor, knees bent and feet flat. Place your hands on the floor under your shoulders, fingers pointing forward.Lift your hips off the floor. ",https://i.ytimg.com/vi/I-3r4cl4ahA/maxresdefault.jpg
Exercise_plan_16,Standing oblique crunch,15 minutes,"Stand with your feet shoulder-width apart. Place your hands on the back of your head, elbows pointing outward.Bend to the right, moving your right elbow down and right knee up.Return to starting position. Repeat on the left side",https://s3.amazonaws.com/prod.skimble/assets/963624/image_iphone.jpg
Exercise_plan_16,Speed skaters,15 minutes,"Start in a curtsy lunge, both knees bent and your right leg diagonally behind you. Bend your right arm and straighten your left arm. Push off your left leg, moving your right leg forward. Bring your left leg diagonally behind you and switch arms",https://media1.popsugar-assets.com/files/thumbor/ZNnyBDvGjV0mQUf2SnTjwgmDJ30/fit-in/728xorig/filters:format_auto-!!-:strip_icc-!!-/2016/06/13/983/n/1922729/220d024f764820e5_31356ed587d30f44_side-skaters.xxxlarge/i/Skater-Lunges.jpg
Exercise_plan_16,Jumping jacks,15 minutes,"Stand with your legs together and arms at your sides.Bend your knees slightly. Jump and spread your legs wider than shoulder-width, lifting your arms overhead.",https://i.pinimg.com/originals/7a/88/e5/7a88e5c89687947c99227fa4e0ebc5ab.jpg
Exercise_plan_17,elbow bending,"need do 20 times for morning ,afternoon, evening",Use maximum weight 3kg. As above elbow bending.,https://api.kramesstaywell.com/Content/1c7db5ae-353d-4ad2-a8cb-a8b600d8f840/ucr-images-v1/Images/man-with-amputated-leg-in-wheelchair-exercising-with-hand-weight-273069
Exercise_plan_17,seated push up,"need do 20 times for morning ,afternoon, evening",Place the foot of your intact limb on the floor.Secure the middle of a rubber exercise band in a doorjamb. Place it at about elbow height.,https://api.kramesstaywell.com/Content/6066ca30-310a-4170-b001-a4ab013d61fd/ucr-images-v1/Images/man-with-amputated-leg-in-wheelchair-doing-seated-pressup-273070
Exercise_plan_17,Hip abduction,"need do 20 times for morning ,afternoon, evening","Grasp one end of the band in each hand with your elbows close to your sides.Smoothly pull both arms back, keeping elbows close to your body. Gently squeeze your shoulder blades together.Hold for a few seconds.Slowly return your arms to starting position",https://api.kramesstaywell.com/Content/6066ca30-310a-4170-b001-a4ab013d61fd/ucr-images-v1/Images/woman-with-amputated-leg-sitting-in-wheelchair-exercising-stretching-exercise-bands-with-both-hands-273071
Exercise_plan_17,Standing and siting,"need do 20 times for morning ,afternoon, evening","stand up or walk at least once every waking and hold your residual limb pointing to the floor when walking, with your hip straight",https://media.istockphoto.com/photos/senior-man-using-walking-frame-in-physiotherapy-gym-picture-id1091940910
Exercise_plan_18,Lying on back exercsie 1,"need do 20 times for morning ,afternoon, evening",Lie on your back. Bend your right knee toward your chest then lower it to the floor. Then bend your left leg and lower it. Always keep the other leg flat,https://wysefit.com/wp-content/uploads/2020/09/5ee2b1cc6d22cdc645bcaae7_lower-trunk-rotation.jpeg
Exercise_plan_18,Lying on back exercsie 2,"need do 20 times for morning ,afternoon, evening",Lie on your back and bend your right knee up. Lift your left leg up as high as your right knee. Then lower it slowly. Repeat with your right leg. Always keep your other foot flat on the floor,https://thcboneandjoint.com/img/exercises/leg_extension.jpg
Exercise_plan_18,Harder thigh squeezes,"need do 20 times for morning ,afternoon, evening",Slowly lift foot up by straightening the knee as far as possible. Return to start position. Relax. Repeat.,https://cdn.lifehack.org/wp-content/uploads/2014/10/Inner-Thigh-Squeeze.jpg
Exercise_plan_18,hand raising and law down,"need do 20 times for morning ,afternoon, evening",Put your hand up hand put yur hand down,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/warmup-exercises-1551307079.jpg
Exercise_plan_19,Deep breathing,should be done 10 times for Morning afternoon and night,"While standing or sitting, draw elbows back slightly to allow your chest to expand.Take a deep inhalation through the nose.Retain your breath for a count of 5.Slowly release your breath by exhaling through the nose",https://static01.nyt.com/images/2017/04/11/science/physed-breathing/physed-breathing-superJumbo.jpg
Exercise_plan_19,Diaphragmatic breathing,should be done 10 times for Morning afternoon and night,"Lie on your back on a flat surface (or in bed) with your knees bent.Place one hand on your upper chest and the other on your belly, just below your rib cage.Breathe in slowly through your nose, letting the air in deeply, towards your lower belly",https://www.yogabasics.com/yogabasics2017/wp-content/uploads/2021/08/Diaphragmatic-Breathing-in-Yoga.jpeg
Exercise_plan_19,Pursed lip breathing,should be done 10 times for Morning afternoon and night,Simple technique which consists of inhaling through the nose and exhaling through the mouth with pursued lips,https://medlineplus.gov/ency/images/ency/fullsize/22872.jpg
Exercise_plan_19,Pull foot up and then point foot down,should be done 10 times for Morning afternoon and night,"Pull foot up and then point foot down as far as possible, keeping legs straight.",https://cdn.flintrehab.com/uploads/2018/12/foot-drop-exercises-for-walking.jpg
Exercise_plan_20,Jump rope,30 minutes,Jumping with both feet and jumping from one foot to the other,https://img.freepik.com/free-photo/young-sportive-woman-doing-exercises-with-jumping-rope-white_176420-7781.jpg?w=360&t=st=1665248910~exp=1665249510~hmac=6202fbc5f197cbcd9a8bf4dff5cd81c6596913b7bdfaf34a3ff3794b9e512d86
Exercise_plan_20,Running ,30 minutes,"Running 6mph,10min/mile",https://cdn.britannica.com/11/145611-050-1FF37FF3/Jogging.jpg?w=400&h=300&c=crop
Exercise_plan_20,Jogging,30 minutes,General,https://i.cdn.newsbytesapp.com/images/l21020210525153846.jpeg
Exercise_plan_20,Walking ,30 minutes,2.8-3.2 miles per hour (mph) on a level,https://www.nih.gov/sites/default/files/news-events/research-matters/2011/20110228-exercise.jpg
Exercise_plan_20,Swimming laps,30 minutes,Feel the Water.Blow Bubbles Underwater.Floating.Kicking,"https://img.redbull.com/images/c_limit,w_1500,h_1000,f_auto,q_auto/redbullcom/2018/02/07/25af1069-7c6d-4ce3-bffe-74d65c57fd5b/lap-swimming"
Exercise_plan_20,Cycling ,30minutes,12 -13 mph,https://content.active.com/Assets/Active.com+Content+Site+Digital+Assets/Cycling/Galleries/Slow+Friends/Ride+in+a+Higher+Gear.jpg
Exercise_plan_20,High knees,15 minutes,"Stand with your legs together and arms at your sides. Lift one knee toward your chest. Lower your leg and repeat with the other knee. Continue alternating knees, pumping your arms up and down.",https://i0.wp.com/thumbs.gfycat.com/WideEvenGull-size_restricted.gif?h=840
Exercise_plan_20,Butt kicks,15 minutes,Stand with your legs together and arms at your sides.Bring one heel toward your butt. Lower your foot and repeat with the other heel.Continue alternating your heels and pumping your arms,https://i0.wp.com/thumbs.gfycat.com/WideEvenGull-size_restricted.gif?h=840
Exercise_plan_20,Lateral shuffles,15 minutes,"Stand with your feet hip-width apart, knees and hips bent. Lean forward slightly and brace your core.Lift your right foot, push off your left foot, and move right while keeping your form.Place your feet together. Continue shuffling to the right.Repeat the same steps to the left side.",https://www.popworkouts.com/wp-content/uploads/2012/07/shuffle-exercise.jpg
Exercise_plan_20,Crab walk,15 minutes,"Sit on the floor, knees bent and feet flat. Place your hands on the floor under your shoulders, fingers pointing forward.Lift your hips off the floor. ",https://i.ytimg.com/vi/I-3r4cl4ahA/maxresdefault.jpg
Exercise_plan_20,Standing oblique crunch,15 minutes,"Stand with your feet shoulder-width apart. Place your hands on the back of your head, elbows pointing outward.Bend to the right, moving your right elbow down and right knee up.Return to starting position. Repeat on the left side",https://s3.amazonaws.com/prod.skimble/assets/963624/image_iphone.jpg
Exercise_plan_20,Speed skaters,15 minutes,"Start in a curtsy lunge, both knees bent and your right leg diagonally behind you. Bend your right arm and straighten your left arm. Push off your left leg, moving your right leg forward. Bring your left leg diagonally behind you and switch arms",https://media1.popsugar-assets.com/files/thumbor/ZNnyBDvGjV0mQUf2SnTjwgmDJ30/fit-in/728xorig/filters:format_auto-!!-:strip_icc-!!-/2016/06/13/983/n/1922729/220d024f764820e5_31356ed587d30f44_side-skaters.xxxlarge/i/Skater-Lunges.jpg
Exercise_plan_20,Jumping jacks,15 minutes,"Stand with your legs together and arms at your sides.Bend your knees slightly. Jump and spread your legs wider than shoulder-width, lifting your arms overhead.",https://i.pinimg.com/originals/7a/88/e5/7a88e5c89687947c99227fa4e0ebc5ab.jpg
Exercise_plan_21,elbow bending,"need do 10 times for morning ,afternoon, evening",Use maximum weight 3kg. As above elbow bending.,https://api.kramesstaywell.com/Content/1c7db5ae-353d-4ad2-a8cb-a8b600d8f840/ucr-images-v1/Images/man-with-amputated-leg-in-wheelchair-exercising-with-hand-weight-273069
Exercise_plan_21,seated push up,"need do 10 times for morning ,afternoon, evening",Place the foot of your intact limb on the floor.Secure the middle of a rubber exercise band in a doorjamb. Place it at about elbow height.,https://api.kramesstaywell.com/Content/6066ca30-310a-4170-b001-a4ab013d61fd/ucr-images-v1/Images/man-with-amputated-leg-in-wheelchair-doing-seated-pressup-273070
Exercise_plan_21,Hip abduction,"need do 10 times for morning ,afternoon, evening","Grasp one end of the band in each hand with your elbows close to your sides.Smoothly pull both arms back, keeping elbows close to your body. Gently squeeze your shoulder blades together.Hold for a few seconds.Slowly return your arms to starting position",https://api.kramesstaywell.com/Content/6066ca30-310a-4170-b001-a4ab013d61fd/ucr-images-v1/Images/woman-with-amputated-leg-sitting-in-wheelchair-exercising-stretching-exercise-bands-with-both-hands-273071
Exercise_plan_21,Standing and siting,"need do 10 times for morning ,afternoon, evening","stand up or walk at least once every waking and hold your residual limb pointing to the floor when walking, with your hip straight",https://media.istockphoto.com/photos/senior-man-using-walking-frame-in-physiotherapy-gym-picture-id1091940910
Exercise_plan_22,Lying on back exercsie 1,"need do 10 times for morning ,afternoon, evening",Lie on your back. Bend your right knee toward your chest then lower it to the floor. Then bend your left leg and lower it. Always keep the other leg flat,https://wysefit.com/wp-content/uploads/2020/09/5ee2b1cc6d22cdc645bcaae7_lower-trunk-rotation.jpeg
Exercise_plan_22,Lying on back exercsie 2,"need do 10 times for morning ,afternoon, evening",Lie on your back and bend your right knee up. Lift your left leg up as high as your right knee. Then lower it slowly. Repeat with your right leg. Always keep your other foot flat on the floor,https://thcboneandjoint.com/img/exercises/leg_extension.jpg
Exercise_plan_22,Harder thigh squeezes,"need do 10 times for morning ,afternoon, evening",Slowly lift foot up by straightening the knee as far as possible. Return to start position. Relax. Repeat.,https://cdn.lifehack.org/wp-content/uploads/2014/10/Inner-Thigh-Squeeze.jpg
Exercise_plan_22,hand raising and law down,"need do 10 times for morning ,afternoon, evening",Put your hand up hand put yur hand down,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/warmup-exercises-1551307079.jpg
Exercise_plan_23,Deep breathing,should be done 10 times for Morning afternoon and night,"While standing or sitting, draw elbows back slightly to allow your chest to expand.Take a deep inhalation through the nose.Retain your breath for a count of 5.Slowly release your breath by exhaling through the nose",https://static01.nyt.com/images/2017/04/11/science/physed-breathing/physed-breathing-superJumbo.jpg
Exercise_plan_23,Diaphragmatic breathing,should be done 10 times for Morning afternoon and night,"Lie on your back on a flat surface (or in bed) with your knees bent.Place one hand on your upper chest and the other on your belly, just below your rib cage.Breathe in slowly through your nose, letting the air in deeply, towards your lower belly",https://www.yogabasics.com/yogabasics2017/wp-content/uploads/2021/08/Diaphragmatic-Breathing-in-Yoga.jpeg
Exercise_plan_23,Pursed lip breathing,should be done 10 times for Morning afternoon and night,Simple technique which consists of inhaling through the nose and exhaling through the mouth with pursued lips,https://medlineplus.gov/ency/images/ency/fullsize/22872.jpg
Exercise_plan_23,Pull foot up and then point foot down,should be done 10 times for Morning afternoon and night,"Pull foot up and then point foot down as far as possible, keeping legs straight.",https://cdn.flintrehab.com/uploads/2018/12/foot-drop-exercises-for-walking.jpg
Exercise_plan_24,Jump rope,30 minutes,Jumping with both feet and jumping from one foot to the other,https://img.freepik.com/free-photo/young-sportive-woman-doing-exercises-with-jumping-rope-white_176420-7781.jpg?w=360&t=st=1665248910~exp=1665249510~hmac=6202fbc5f197cbcd9a8bf4dff5cd81c6596913b7bdfaf34a3ff3794b9e512d86
Exercise_plan_24,Running ,30 minutes,"Running 6mph,10min/mile",https://cdn.britannica.com/11/145611-050-1FF37FF3/Jogging.jpg?w=400&h=300&c=crop
Exercise_plan_24,Jogging,30 minutes,General,https://i.cdn.newsbytesapp.com/images/l21020210525153846.jpeg
Exercise_plan_24,Walking ,30 minutes,2.8-3.2 miles per hour (mph) on a level,https://www.nih.gov/sites/default/files/news-events/research-matters/2011/20110228-exercise.jpg
Exercise_plan_24,Swimming laps,30 minutes,Feel the Water.Blow Bubbles Underwater.Floating.Kicking,"https://img.redbull.com/images/c_limit,w_1500,h_1000,f_auto,q_auto/redbullcom/2018/02/07/25af1069-7c6d-4ce3-bffe-74d65c57fd5b/lap-swimming"
Exercise_plan_24,Cycling ,30minutes,12 -13 mph,https://content.active.com/Assets/Active.com+Content+Site+Digital+Assets/Cycling/Galleries/Slow+Friends/Ride+in+a+Higher+Gear.jpg
Exercise_plan_24,High knees,15 minutes,"Stand with your legs together and arms at your sides. Lift one knee toward your chest. Lower your leg and repeat with the other knee. Continue alternating knees, pumping your arms up and down.",https://i0.wp.com/thumbs.gfycat.com/WideEvenGull-size_restricted.gif?h=840
Exercise_plan_24,Butt kicks,15 minutes,Stand with your legs together and arms at your sides.Bring one heel toward your butt. Lower your foot and repeat with the other heel.Continue alternating your heels and pumping your arms,https://i0.wp.com/thumbs.gfycat.com/WideEvenGull-size_restricted.gif?h=840
Exercise_plan_24,Lateral shuffles,15 minutes,"Stand with your feet hip-width apart, knees and hips bent. Lean forward slightly and brace your core.Lift your right foot, push off your left foot, and move right while keeping your form.Place your feet together. Continue shuffling to the right.Repeat the same steps to the left side.",https://www.popworkouts.com/wp-content/uploads/2012/07/shuffle-exercise.jpg
Exercise_plan_24,Crab walk,15 minutes,"Sit on the floor, knees bent and feet flat. Place your hands on the floor under your shoulders, fingers pointing forward.Lift your hips off the floor. ",https://i.ytimg.com/vi/I-3r4cl4ahA/maxresdefault.jpg
Exercise_plan_24,Standing oblique crunch,15 minutes,"Stand with your feet shoulder-width apart. Place your hands on the back of your head, elbows pointing outward.Bend to the right, moving your right elbow down and right knee up.Return to starting position. Repeat on the left side",https://s3.amazonaws.com/prod.skimble/assets/963624/image_iphone.jpg
Exercise_plan_24,Speed skaters,15 minutes,"Start in a curtsy lunge, both knees bent and your right leg diagonally behind you. Bend your right arm and straighten your left arm. Push off your left leg, moving your right leg forward. Bring your left leg diagonally behind you and switch arms",https://media1.popsugar-assets.com/files/thumbor/ZNnyBDvGjV0mQUf2SnTjwgmDJ30/fit-in/728xorig/filters:format_auto-!!-:strip_icc-!!-/2016/06/13/983/n/1922729/220d024f764820e5_31356ed587d30f44_side-skaters.xxxlarge/i/Skater-Lunges.jpg
Exercise_plan_24,Jumping jacks,15 minutes,"Stand with your legs together and arms at your sides.Bend your knees slightly. Jump and spread your legs wider than shoulder-width, lifting your arms overhead.",https://i.pinimg.com/originals/7a/88/e5/7a88e5c89687947c99227fa4e0ebc5ab.jpg
